"variable_1","variable_2","fastCCLasso","SparCC","CCLasso","COAT"
"OTU_40","OTU_24",0,0.125972751891213,0,0
"OTU_41","OTU_24",0,-0.197570097702624,0,-0.173358569994307
"OTU_42","OTU_24",0,-0.133526062634082,0,-0.103967033244814
"OTU_43","OTU_24",0,0.145003512343448,0.0738830840476028,0
"OTU_44","OTU_24",0,0,-0.0562116582155572,0
"OTU_45","OTU_24",0,-0.25612654929675,0,-0.240060294968448
"OTU_46","OTU_24",0,0,0,0
"OTU_47","OTU_24",0,-0.144380886019699,0,-0.122157754956977
"OTU_48","OTU_24",0,0.104870565944739,0,0
"OTU_49","OTU_24",0,-0.0910564182356992,0,0
"OTU_50","OTU_24",0,-0.123654520056841,0,-0.072209065406545
"OTU_51","OTU_24",0,-0.155694295450833,0,-0.0977378003376427
"OTU_52","OTU_24",0,-0.274317141275345,0,-0.24739565508791
"OTU_53","OTU_24",0,-0.163903300618098,0,-0.162717557827406
"OTU_54","OTU_24",0,0,-0.0702237882713956,0
"OTU_55","OTU_24",0,0,0,0
"OTU_56","OTU_24",0,-0.267786663463011,0,-0.237466056462772
"OTU_57","OTU_24",0,0.062421159052386,0,0
"OTU_58","OTU_24",0,0.137894187779788,0,0.0540730004189957
"OTU_59","OTU_24",0,-0.0960620130692663,0,0
"OTU_60","OTU_24",0,0.0987123640021308,0.050494886615972,0
"OTU_61","OTU_24",0,0,0.111891854667711,0
"OTU_26","OTU_25",0,0.171003779593188,0,0.0707804575994399
"OTU_27","OTU_25",0,0.269740820535699,0,0.19219477811128
"OTU_28","OTU_25",-0.152964675757006,-0.360338063725112,-0.302469774965491,-0.296632456187116
"OTU_29","OTU_25",0.0844437901143651,0.407142067519815,0.242239063642219,0.31872471196763
"OTU_30","OTU_25",0,0.207111515397699,0,0.141248121756992
"OTU_31","OTU_25",0,0.183596391386723,0,0.116322572824299
"OTU_32","OTU_25",0.141420141036384,0.453993459305923,0.242760558593767,0.343722503158026
"OTU_33","OTU_25",0,0.19927040774391,0,0.118993163325827
"OTU_34","OTU_25",0,0.0992003510510569,0,0
"OTU_35","OTU_25",0.181675894815097,0.497314422745333,0.299671611535502,0.406020177274375
"OTU_36","OTU_25",0,0.328704344779608,0.110056247372292,0.237057168639975
"OTU_37","OTU_25",0,0.190727848298729,0,0.0985322333134114
"OTU_38","OTU_25",0.125027485116053,0.443756107767994,0.297169378720819,0.370243183783966
"OTU_39","OTU_25",0,0,0,0
"OTU_40","OTU_25",0.0984940554811603,0.433888448264218,0.306251777740016,0.358380568804198
"OTU_41","OTU_25",-0.154959423579678,-0.461327483040282,-0.302959684972442,-0.440874698630995
"OTU_42","OTU_25",-0.164296576538814,-0.475877308264104,-0.317103627627134,-0.458997682048953
"OTU_43","OTU_25",0,0.08985505434126,0,0
"OTU_44","OTU_25",0,0.152272008009566,0,0.0758656877218861
"OTU_45","OTU_25",-0.180245371430767,-0.501934091194583,-0.33178800142569,-0.480432673832202
"OTU_46","OTU_25",-0.134967927332388,-0.319507557616456,-0.266945372906799,-0.242762567131727
"OTU_47","OTU_25",-0.163584534897689,-0.483764432458646,-0.319866895384606,-0.461776424712343
"OTU_48","OTU_25",0,0.283752056728404,0.0803335871339231,0.202203748888703
"OTU_49","OTU_25",-0.0745630256560002,-0.191246549875497,-0.116553900842804,-0.128339679977469
"OTU_50","OTU_25",-0.211936900815957,-0.534640073916186,-0.354818858688038,-0.469258366936983
"OTU_51","OTU_25",-0.0815579554945995,-0.272001126460141,-0.213112334016131,-0.199270416672132
"OTU_52","OTU_25",-0.183442904017579,-0.501752077684407,-0.335859599391792,-0.477085653131655
"OTU_53","OTU_25",-0.217935822018224,-0.510733285979106,-0.386610545963423,-0.526818122508839
"OTU_54","OTU_25",0,0.250264362047459,0,0.164163932293304
"OTU_55","OTU_25",0.0749876706309954,0.358464501605201,0.177190573490518,0.277219023824507
"OTU_56","OTU_25",-0.187503323237195,-0.508027513588436,-0.365124515239956,-0.481680651802017
"OTU_57","OTU_25",0,-0.110140086163829,-0.0967329798261496,-0.0503510313334501
"OTU_58","OTU_25",0.0640502146634015,0.369277263612814,0.26485805500322,0.283024550962234
"OTU_59","OTU_25",-0.159950320371839,-0.32586677513581,-0.272497902603161,-0.249389320848862
"OTU_60","OTU_25",0,0,0,0
"OTU_61","OTU_25",-0.138044624738419,-0.418317082268461,-0.285865134661841,-0.358464293008047
"OTU_27","OTU_26",0.0638708504990475,0.324766778349077,0.206302563077164,0.236840986414094
"OTU_28","OTU_26",0,-0.0693108839709172,-0.0586424387214219,0
"OTU_29","OTU_26",0,0.183332244792417,0.0553354062722958,0.0948548925251762
"OTU_30","OTU_26",0,0.257743607537874,0.110923695449365,0.201214084364956
"OTU_31","OTU_26",0,0.243054373929565,0.114300246580031,0.170098194452244
"OTU_32","OTU_26",0,0.135016513364295,0,0
"OTU_33","OTU_26",0,0.207878469108642,0.0774701069266802,0.136076791172376
"OTU_34","OTU_26",0,-0.189273165340429,-0.0629091339402619,-0.134885046160311
"OTU_35","OTU_26",0,0,0,0
"OTU_36","OTU_26",0,0.141393195834048,0.0953079037125113,0
"OTU_37","OTU_26",0,0.199484165250189,0,0.104885544422502
"OTU_38","OTU_26",0,0,0,0
"OTU_39","OTU_26",0,0.146404061867052,0,0.0732181663844932
"OTU_40","OTU_26",0,0.115794859894313,0,0
"OTU_41","OTU_26",0,-0.276198644305637,-0.171169629043668,-0.240002472946338
"OTU_42","OTU_26",0,-0.226880817958166,-0.0664031142780575,-0.19916547743546
"OTU_43","OTU_26",0,0.24650301747543,0.0864122453955738,0.153645919600177
"OTU_44","OTU_26",0,0,0,0
"OTU_45","OTU_26",-0.0551531745484266,-0.326773909894835,-0.189452058697656,-0.301988365593099
"OTU_46","OTU_26",0,-0.110774368125997,0,0
"OTU_47","OTU_26",0,-0.244011340383357,-0.0975067319012151,-0.209401082249671
"OTU_48","OTU_26",0.0538939615687195,0.282511905124684,0.159057107804486,0.198984117656681
"OTU_49","OTU_26",0,-0.186998147616874,-0.111177588296083,-0.13988232832347
"OTU_50","OTU_26",0,-0.17330959617386,-0.0906420996743644,-0.0970150104464
"OTU_51","OTU_26",-0.22639824338306,-0.466880439736508,-0.418267457754625,-0.408474368587426
"OTU_52","OTU_26",0,-0.275199200763794,-0.140623646134367,-0.239075082932997
"OTU_53","OTU_26",0,-0.22574138188327,-0.122693206866782,-0.216493543554444
"OTU_54","OTU_26",0,0.143735665395075,0,0
"OTU_55","OTU_26",0,0.196400504463467,0,0.124985450005411
"OTU_56","OTU_26",0,-0.295429065069883,-0.129039993764425,-0.262126089553967
"OTU_57","OTU_26",0,-0.203451860235785,-0.152671129202363,-0.149294978679899
"OTU_58","OTU_26",0,0.0832748035739429,0,0
"OTU_59","OTU_26",0,-0.102263827578734,-0.0544703787260199,0
"OTU_60","OTU_26",0,0,0,0
"OTU_61","OTU_26",0,-0.160614754366422,0,-0.101978365405069
"OTU_28","OTU_27",0,-0.128307950671114,0,-0.06109549056637
"OTU_29","OTU_27",0,0,0,0
"OTU_30","OTU_27",0.227610549150602,0.527792045303825,0.412096460360538,0.424324468696974
"OTU_31","OTU_27",0.0835909193204025,0.412989282232894,0.229215762606967,0.342692472476813
"OTU_32","OTU_27",0,0.142127067773354,0,0
"OTU_33","OTU_27",0.379335146531481,0.683534555295582,0.559466078349272,0.611310772560293
"OTU_34","OTU_27",0,0.208143843287447,0,0.122256156630194
"OTU_35","OTU_27",0,-0.0627417732403737,-0.0729485734075364,0
"OTU_36","OTU_27",0,0.288021702323197,0,0.205098002298216
"OTU_37","OTU_27",0,0.334762022455673,0.1393199224612,0.225307949448742
"OTU_38","OTU_27",0,0.0831735249023687,0,0
"OTU_39","OTU_27",0.163899691112739,0.484880342278635,0.356823122725354,0.403717269095499
"OTU_40","OTU_27",0.170538919936713,0.490980300841684,0.301311306744556,0.403770597024827
"OTU_41","OTU_27",-0.264663285220744,-0.60754290288786,-0.436383814251613,-0.595522716501564
"OTU_42","OTU_27",-0.141536174902181,-0.484510164308789,-0.286892835090433,-0.478171272365777
"OTU_43","OTU_27",0,0.20526759821759,0,0.102062333290677
"OTU_44","OTU_27",0,0.159349547903919,0,0.0928083995225306
"OTU_45","OTU_27",-0.164635630533547,-0.513144076813372,-0.32312116023341,-0.507975223169626
"OTU_46","OTU_27",0,0,0,0
"OTU_47","OTU_27",-0.216734464563908,-0.581325005769809,-0.389439114584053,-0.569161756114217
"OTU_48","OTU_27",0,0.169102087541287,0,0.0986916756140181
"OTU_49","OTU_27",0,-0.134645356320419,-0.0644607825024928,-0.0636849573467851
"OTU_50","OTU_27",-0.185042345492516,-0.553374919470599,-0.365153128843865,-0.494585587926918
"OTU_51","OTU_27",-0.0659687547626318,-0.266770130555488,-0.163202418147898,-0.197790866742347
"OTU_52","OTU_27",-0.197060458731501,-0.546262857445273,-0.361183299103374,-0.535623507790818
"OTU_53","OTU_27",-0.230769385120611,-0.546987611572274,-0.394213573275102,-0.580167429880506
"OTU_54","OTU_27",0,0.304119323187661,0.0592696956062285,0.217021976346961
"OTU_55","OTU_27",0,0.221349963493595,0,0.134888469409381
"OTU_56","OTU_27",-0.223143180979075,-0.584514146144934,-0.396564470519511,-0.569511439630583
"OTU_57","OTU_27",0,0,0,0
"OTU_58","OTU_27",0.171848049471546,0.484537656784494,0.291355277468489,0.405373243035036
"OTU_59","OTU_27",0,-0.0621792128335909,0,0
"OTU_60","OTU_27",0,0.0795243449538375,0,0
"OTU_61","OTU_27",-0.0767235354573233,-0.38136125197884,-0.2028308349012,-0.331172425081372
"OTU_29","OTU_28",-0.119936719646252,-0.370038670069407,-0.280757365489887,-0.325250771696404
"OTU_30","OTU_28",0,0.116060109417056,0.110654505034303,0
"OTU_31","OTU_28",0,-0.143811159574372,0,-0.090717666619693
"OTU_32","OTU_28",-0.139533415249885,-0.366679630329419,-0.305010263762387,-0.332693173040681
"OTU_33","OTU_28",0,0,0,0
"OTU_34","OTU_28",0,-0.120733725143391,-0.0806588891848137,-0.0551799330876714
"OTU_35","OTU_28",0,-0.266010311399026,-0.17543365070837,-0.213141806838639
"OTU_36","OTU_28",-0.166295469789311,-0.413338863083959,-0.340699899897596,-0.34546289278009
"OTU_37","OTU_28",-0.0984253661355866,-0.325474437673006,-0.235515812949125,-0.272086136078948
"OTU_38","OTU_28",-0.0532226294050098,-0.266249465857147,-0.198544906543503,-0.211719438586658
"OTU_39","OTU_28",0,0.103897844889987,0.176903167961788,0
"OTU_40","OTU_28",0,-0.176850535196167,-0.127402526968728,-0.110192618143656
"OTU_41","OTU_28",0.248688915659577,0.355179142750396,0.322726336711514,0.235598250460373
"OTU_42","OTU_28",0.230786384538862,0.331871418208367,0.331126844581305,0.223187206702665
"OTU_43","OTU_28",0,-0.216175661051907,-0.0753892222401575,-0.186173778331147
"OTU_44","OTU_28",0,0.103098479945561,0.0682632869104838,0
"OTU_45","OTU_28",0.291147285082033,0.400786826961861,0.410671096537097,0.290067524417925
"OTU_46","OTU_28",0.214426122877738,0.381434914003344,0.370494816247301,0.272613623298987
"OTU_47","OTU_28",0.272228292002925,0.378474114241007,0.3424204511866,0.248893820081557
"OTU_48","OTU_28",0,-0.222488472090286,-0.102256827772327,-0.183450852722162
"OTU_49","OTU_28",0.233788162027389,0.340671788137483,0.352637439151526,0.249943067927643
"OTU_50","OTU_28",0.300386171741032,0.424598727070974,0.34195578586764,0.287546993137735
"OTU_51","OTU_28",0.064286288456699,0.140312879870345,0.131802864250667,0
"OTU_52","OTU_28",0.217758110040705,0.323165805660914,0.309707472451328,0.205124172341707
"OTU_53","OTU_28",0.255464448911839,0.369090051962552,0.355074403799435,0.23711069326503
"OTU_54","OTU_28",-0.106365840039718,-0.297563669931954,-0.20304589088104,-0.252705834612801
"OTU_55","OTU_28",0,-0.203077621030027,0,-0.152779796569913
"OTU_56","OTU_28",0.228172969652331,0.322325251656183,0.331442495625982,0.196995524555484
"OTU_57","OTU_28",0,0.0569555417810705,0,0
"OTU_58","OTU_28",0,-0.0948576223641642,-0.05118642889486,0
"OTU_59","OTU_28",0.136211862059783,0.242609824429492,0.24461425456948,0.139291705171194
"OTU_60","OTU_28",0.0730247641810603,0.203519924608438,0.187767096510711,0.122927256906674
"OTU_61","OTU_28",0.153291049649702,0.256576261208754,0.194206694962875,0.140235812907417
"OTU_30","OTU_29",0,0,0,0
"OTU_31","OTU_29",0,0.143674443267009,0,0.0687411180266581
"OTU_32","OTU_29",0.263289735162831,0.582372158795872,0.390438009383963,0.447823220964612
"OTU_33","OTU_29",0,0,0,0
"OTU_34","OTU_29",0,0.0509593914085118,0.072374303113912,0
"OTU_35","OTU_29",0.155122927591414,0.431929048329395,0.298215524721442,0.334873040225035
"OTU_36","OTU_29",0,0.132372365998931,0,0.0572778581187308
"OTU_37","OTU_29",0,0.0504167453346988,0,0
"OTU_38","OTU_29",0,0.163880444457229,0,0.097935265256145
"OTU_39","OTU_29",0,0.0562114372707958,0,0
"OTU_40","OTU_29",0,0.277511523623663,0.163724286739709,0.198671281685767
"OTU_41","OTU_29",0,-0.384617672558188,-0.150972832136699,-0.37155137258407
"OTU_42","OTU_29",-0.0939224633998566,-0.454889102422902,-0.259322471822552,-0.432855064125765
"OTU_43","OTU_29",0,0.0745824832921056,0,0
"OTU_44","OTU_29",0.0652007332895229,0.310290603513462,0.208155973890615,0.22813705083664
"OTU_45","OTU_29",-0.090218529513486,-0.452549292709412,-0.203630535232484,-0.40181301596139
"OTU_46","OTU_29",-0.0988731817708628,-0.322755801124768,-0.178831965973788,-0.257238062729724
"OTU_47","OTU_29",-0.080145834802363,-0.451420935580647,-0.215356664088127,-0.432036718226427
"OTU_48","OTU_29",0,0.161949922472945,0,0.0850814496733022
"OTU_49","OTU_29",0,-0.145495935492317,0,-0.0822112677995164
"OTU_50","OTU_29",-0.0745984517349103,-0.448992832798337,-0.176585516504028,-0.390181602511502
"OTU_51","OTU_29",0,-0.257118432937246,-0.177658382133533,-0.186780844814638
"OTU_52","OTU_29",0,-0.34891467091628,-0.112784594548812,-0.324540697165418
"OTU_53","OTU_29",-0.0519700953835592,-0.362288220749158,-0.163784343316526,-0.371924642929677
"OTU_54","OTU_29",0.154453462473704,0.461500647961085,0.356360316324171,0.374425768711327
"OTU_55","OTU_29",0,0.168386280702308,0,0.0847637153146375
"OTU_56","OTU_29",0,-0.329502788826509,-0.0815135125690436,-0.298844052017851
"OTU_57","OTU_29",0,-0.180343272253682,-0.105556895608091,-0.140555504824359
"OTU_58","OTU_29",0,0.205349171508742,0.128332840305996,0.118712621577382
"OTU_59","OTU_29",0,-0.227390648212083,-0.165051181115302,-0.157072890202871
"OTU_60","OTU_29",0,-0.107489809668072,-0.11679748299108,0
"OTU_61","OTU_29",-0.115593546192137,-0.457552482530444,-0.291558188087129,-0.397834608508467
"OTU_31","OTU_30",0,0,0,0
"OTU_32","OTU_30",0,0.125193608814543,0,0
"OTU_33","OTU_30",0.0994136586527514,0.361675808197435,0.23727625469565,0.249189361212123
"OTU_34","OTU_30",0.0520114509493122,0.245200228005993,0.143494059331636,0.152960950432232
"OTU_35","OTU_30",0,0,0,0
"OTU_36","OTU_30",0,0.0732724208073075,0,0
"OTU_37","OTU_30",0,0.14134501880198,0,0.0575276016873957
"OTU_38","OTU_30",0,-0.127678881584055,-0.108913129648996,0
"OTU_39","OTU_30",0.0879892974631802,0.331621121193164,0.260241597305865,0.23755533713488
"OTU_40","OTU_30",0.141768240546945,0.431565610449158,0.269072637622357,0.335820680490008
"OTU_41","OTU_30",-0.0623853524007151,-0.39246203518942,-0.200268098996373,-0.365662439904654
"OTU_42","OTU_30",0,-0.279485997160449,0,-0.27504279797843
"OTU_43","OTU_30",0,0.138084873133439,0,0.0528479387758211
"OTU_44","OTU_30",0,0,0,0
"OTU_45","OTU_30",0,-0.300448816981846,-0.0604941156283207,-0.298141893632165
"OTU_46","OTU_30",0,0,0,0
"OTU_47","OTU_30",0,-0.303728481971932,-0.0787385578908779,-0.273914019068545
"OTU_48","OTU_30",0,0,0,0
"OTU_49","OTU_30",0,0.165883802479789,0.0727805974823791,0.0780466171840541
"OTU_50","OTU_30",0,-0.292906417954252,-0.0844789502148586,-0.248245630879826
"OTU_51","OTU_30",0,-0.0931897098848738,0,0
"OTU_52","OTU_30",-0.0520028851716696,-0.37824643109209,-0.140307359617484,-0.355316730508324
"OTU_53","OTU_30",0,-0.303981886190734,-0.116452814423307,-0.325771128168579
"OTU_54","OTU_30",0,-0.0958325917817969,-0.0877903854045272,-0.0503246472642847
"OTU_55","OTU_30",0,0,0,0
"OTU_56","OTU_30",0,-0.253558126291065,0,-0.236867177220165
"OTU_57","OTU_30",0,0,0,0
"OTU_58","OTU_30",0.193593455581523,0.47493905048167,0.32439152182346,0.38488376314985
"OTU_59","OTU_30",0,-0.0964063367112624,0,0
"OTU_60","OTU_30",0,0.177229668662108,0.10053993033866,0.101012646196526
"OTU_61","OTU_30",0,-0.240655666086336,0,-0.206634282743613
"OTU_32","OTU_31",0,0.10961395645242,0,0
"OTU_33","OTU_31",0,0.236844110710329,0.113021205932344,0.15047569247395
"OTU_34","OTU_31",-0.0637336409763032,-0.159920190464302,-0.136911310012876,-0.0743638237946539
"OTU_35","OTU_31",0,0,0,0
"OTU_36","OTU_31",0,0.303895134950868,0.115575622170583,0.232406887226456
"OTU_37","OTU_31",0,0.215587233377318,0,0.123196222465895
"OTU_38","OTU_31",0,0,0,0
"OTU_39","OTU_31",0,0.15319022426833,0,0.0659798518636945
"OTU_40","OTU_31",0,0.0729316717175538,0,0
"OTU_41","OTU_31",0,-0.224997219414902,0,-0.20284482253704
"OTU_42","OTU_31",0,-0.264668530525841,-0.0616948268006756,-0.248506462238138
"OTU_43","OTU_31",0,0.20405744158921,0,0.114918906582059
"OTU_44","OTU_31",0,0.1895576243818,0.0923317598423229,0.105238614465768
"OTU_45","OTU_31",0,-0.302351465739172,-0.0697495328021209,-0.296187305125488
"OTU_46","OTU_31",0,0,0,0
"OTU_47","OTU_31",0,-0.317711972100792,-0.0690658797553514,-0.305011701158169
"OTU_48","OTU_31",0,0.0839989315028507,0,0
"OTU_49","OTU_31",-0.105211369200798,-0.328742882645229,-0.269045925889615,-0.236402423806013
"OTU_50","OTU_31",0,-0.132973269952971,0,-0.075029414237183
"OTU_51","OTU_31",-0.149983700798412,-0.426501987986682,-0.343259440219762,-0.346060116068419
"OTU_52","OTU_31",0,-0.236842359205688,-0.0642237803610695,-0.210831854281767
"OTU_53","OTU_31",0,-0.244590723804213,0,-0.270985489509257
"OTU_54","OTU_31",0.165611177039973,0.499571662558429,0.359077122443137,0.409321648595248
"OTU_55","OTU_31",0,0.214319145345598,0.065148622998138,0.139459078362103
"OTU_56","OTU_31",0,-0.372532334445735,-0.129671985565396,-0.344132540478802
"OTU_57","OTU_31",0,-0.0665591771241263,0,0
"OTU_58","OTU_31",0,0.219557915907128,0.0722360172873092,0.126599165080845
"OTU_59","OTU_31",0,0,0,0
"OTU_60","OTU_31",-0.113523929400662,-0.254981431925506,-0.30937484875206,-0.186495327784871
"OTU_61","OTU_31",0,-0.137245729402002,0,-0.0871409174003066
"OTU_33","OTU_32",0,0.0980060838185927,0,0
"OTU_34","OTU_32",0,0.105053009763224,0.0569201969151576,0
"OTU_35","OTU_32",0.305044783199374,0.592299615001217,0.453054397082614,0.471010430018018
"OTU_36","OTU_32",0,0.18034373698987,0,0.0924759039052438
"OTU_37","OTU_32",0,0.226345856550265,0,0.12719087376514
"OTU_38","OTU_32",0.0836396416906502,0.37002702532783,0.17232091729845,0.287818238090827
"OTU_39","OTU_32",0,0.169914217841597,0,0.0729093095687325
"OTU_40","OTU_32",0,0.259441410251691,0.0564204851942814,0.175133969853939
"OTU_41","OTU_32",-0.101053751750212,-0.409797262821723,-0.183033455429181,-0.414328228347973
"OTU_42","OTU_32",-0.130413687468094,-0.453787725355036,-0.267086325309317,-0.450589835967111
"OTU_43","OTU_32",0,0.13836654719549,0,0
"OTU_44","OTU_32",0,0.0930468305407979,0,0
"OTU_45","OTU_32",-0.20625115292673,-0.555581106619968,-0.299141953386564,-0.498570417010448
"OTU_46","OTU_32",-0.192142401819738,-0.405957385788674,-0.360811951873671,-0.359121754233542
"OTU_47","OTU_32",-0.0949566821447667,-0.421586466470643,-0.185148249213391,-0.427634068971734
"OTU_48","OTU_32",0,0.103288643941748,0,0
"OTU_49","OTU_32",-0.0750741001432969,-0.23757553049315,-0.171727212798062,-0.198322037395591
"OTU_50","OTU_32",-0.080975179660272,-0.40693483983545,-0.160882465040088,-0.373053535107098
"OTU_51","OTU_32",0,-0.0668437894204833,0,0
"OTU_52","OTU_32",-0.10331820016764,-0.412955904410114,-0.157173453079767,-0.400499471866309
"OTU_53","OTU_32",-0.111462108834841,-0.400598430363925,-0.208520094343207,-0.426570306116136
"OTU_54","OTU_32",0,0.292515516553013,0.0761185177662598,0.173953681632014
"OTU_55","OTU_32",0.058045358608846,0.31547421687202,0.110286393623555,0.210557225705412
"OTU_56","OTU_32",-0.100859319646874,-0.414775233792976,-0.192163623635966,-0.405026754819602
"OTU_57","OTU_32",0,0,0,0
"OTU_58","OTU_32",0,0.197727466497907,0,0.0932122152986126
"OTU_59","OTU_32",-0.132108752650307,-0.317869942083145,-0.278747022807558,-0.283207414483719
"OTU_60","OTU_32",0,-0.0965835133950175,-0.145358457360033,-0.0658229996103312
"OTU_61","OTU_32",-0.0902267488519377,-0.391500013977326,-0.210721573351764,-0.334080633110242
"OTU_34","OTU_33",0,0,-0.0563354951450328,0
"OTU_35","OTU_33",0,0,-0.0614693914510296,0
"OTU_36","OTU_33",0,0.126845135722739,0,0
"OTU_37","OTU_33",0,0.165791830532249,0,0.0711679880849637
"OTU_38","OTU_33",0,-0.064344780832363,-0.0725346440693819,0
"OTU_39","OTU_33",0.206257113302113,0.493352399535842,0.404696391181501,0.398163228502655
"OTU_40","OTU_33",0,0.315127770292729,0.115142844239769,0.225070328452923
"OTU_41","OTU_33",-0.140722036566279,-0.490910026594345,-0.312424383231225,-0.480583038961415
"OTU_42","OTU_33",-0.0605365919163892,-0.396276354954776,-0.145619641607755,-0.390295376657946
"OTU_43","OTU_33",0,0.109552049462716,0,0
"OTU_44","OTU_33",0,0.119748642424922,0,0
"OTU_45","OTU_33",-0.0513831837951113,-0.396243209047079,-0.178365721836593,-0.397005472461407
"OTU_46","OTU_33",0,0,0,0
"OTU_47","OTU_33",-0.0540263358845716,-0.389815318618551,-0.193768674739075,-0.37469955859687
"OTU_48","OTU_33",0,0.119833634956977,0,0
"OTU_49","OTU_33",0,-0.100245981557754,0,0
"OTU_50","OTU_33",-0.0785116767955383,-0.437527474555331,-0.245584638379946,-0.39830239119757
"OTU_51","OTU_33",0,-0.083156889258737,-0.0527945488144721,0
"OTU_52","OTU_33",-0.0643101268290304,-0.406583858041472,-0.188929617870384,-0.392282452370694
"OTU_53","OTU_33",-0.0734454065840601,-0.395747508753736,-0.226763120910579,-0.426730288368576
"OTU_54","OTU_33",0,0.204000378786798,0,0.109379988390181
"OTU_55","OTU_33",0,0.231137998617597,0.0796790439386509,0.141185877435985
"OTU_56","OTU_33",0,-0.38523569461769,-0.170339315347937,-0.375019086837759
"OTU_57","OTU_33",0,0.0698201374019406,0,0
"OTU_58","OTU_33",0,0.272688239799563,0,0.184525446112183
"OTU_59","OTU_33",0,0,0,0
"OTU_60","OTU_33",0,-0.089861446314591,0,0
"OTU_61","OTU_33",-0.0626646819938328,-0.360343748977543,-0.182846467201407,-0.32196402566474
"OTU_35","OTU_34",0,0.0868035807466149,0.0704898009456175,0
"OTU_36","OTU_34",0,0.119290511258818,0,0
"OTU_37","OTU_34",0,0.136026983320068,0,0
"OTU_38","OTU_34",0,0.21353529956411,0.0799196191138876,0.129549121150671
"OTU_39","OTU_34",-0.0617220195654023,-0.168129252201577,-0.156297003991105,-0.0861059739355526
"OTU_40","OTU_34",0.419776916882849,0.724385422851572,0.618459017430864,0.630393197725312
"OTU_41","OTU_34",0,-0.204908572856067,0,-0.173008147809354
"OTU_42","OTU_34",0,-0.0511595917205682,0,0
"OTU_43","OTU_34",0,0,0,0
"OTU_44","OTU_34",0.110583995214901,0.358453750304858,0.287203795289482,0.264769381282684
"OTU_45","OTU_34",0,0,0.110716848329368,0
"OTU_46","OTU_34",0,0,0,0
"OTU_47","OTU_34",0,-0.209423039674246,0,-0.180684844643805
"OTU_48","OTU_34",0,-0.0709386192230983,0,0
"OTU_49","OTU_34",0.285194999836853,0.513122203189945,0.451148435089343,0.425547068741638
"OTU_50","OTU_34",0,-0.229948059002161,0,-0.174843136012806
"OTU_51","OTU_34",0.19853982651982,0.36523866166915,0.322173926402758,0.26972487173411
"OTU_52","OTU_34",0,-0.200883556594893,0,-0.177050378192015
"OTU_53","OTU_34",0,-0.178133660159662,0,-0.188320229441905
"OTU_54","OTU_34",0,0,-0.0562832016341137,0
"OTU_55","OTU_34",-0.0531363099175046,-0.224603655171717,-0.193181242538984,-0.154477455394105
"OTU_56","OTU_34",0,-0.185648323079995,0,-0.165811202817116
"OTU_57","OTU_34",0,0,0,0
"OTU_58","OTU_34",0.311817705655853,0.615910447995112,0.541631320244067,0.51994916805639
"OTU_59","OTU_34",0,-0.0763920762795652,0,0
"OTU_60","OTU_34",0,0.245372514731765,0.155944022455074,0.16483790590682
"OTU_61","OTU_34",0,-0.106967335830065,0,0
"OTU_36","OTU_35",0,0.129826771262359,0,0
"OTU_37","OTU_35",0,0,0,0
"OTU_38","OTU_35",0.0770869066295992,0.338385249679505,0.180806819802993,0.263898725811673
"OTU_39","OTU_35",0,-0.142940845855416,-0.0796922262890349,-0.0745785297499959
"OTU_40","OTU_35",0,0.275276098224078,0.179279232190493,0.196916562770299
"OTU_41","OTU_35",0,-0.261458753949835,0,-0.238280716727536
"OTU_42","OTU_35",0,-0.364940354760123,-0.153724450886203,-0.34833282353452
"OTU_43","OTU_35",0,-0.0503334043498279,-0.0561471347747085,0
"OTU_44","OTU_35",0,0.180461652169504,0.0715762664810138,0.098582874430972
"OTU_45","OTU_35",0,-0.363118579374824,-0.113833199442839,-0.32099798428611
"OTU_46","OTU_35",-0.113196797238335,-0.366621695328375,-0.272665370553984,-0.311381578652706
"OTU_47","OTU_35",0,-0.274941087600075,-0.0572497699944154,-0.254205626335833
"OTU_48","OTU_35",0,0.0540714216611978,0,0
"OTU_49","OTU_35",0,-0.256048735818448,-0.0576738281435996,-0.181475571081942
"OTU_50","OTU_35",0,-0.295256611733697,0,-0.232675365443655
"OTU_51","OTU_35",0,0,0,0
"OTU_52","OTU_35",0,-0.3661000130582,-0.120572700289517,-0.343953861167628
"OTU_53","OTU_35",0,-0.303346255219159,-0.0970317803215441,-0.315049232894507
"OTU_54","OTU_35",0,0.090395675952331,0,0
"OTU_55","OTU_35",0,0,0,0
"OTU_56","OTU_35",0,-0.330754362929553,-0.089642060363049,-0.300652015575819
"OTU_57","OTU_35",0,0,0.0633342860777943,0
"OTU_58","OTU_35",0,0.17884019776302,0.116577327778804,0.0925640633248428
"OTU_59","OTU_35",-0.0534893945519861,-0.311618118436432,-0.214147201814987,-0.244034133581927
"OTU_60","OTU_35",0,0.0611546020594236,0,0
"OTU_61","OTU_35",0,-0.215212232835769,-0.0558342589094334,-0.15504361091325
"OTU_37","OTU_36",0.402815778222378,0.704372111256178,0.540283723242749,0.584056558236278
"OTU_38","OTU_36",0.0505373399166804,0.337103096706937,0.133078873494166,0.261236474512719
"OTU_39","OTU_36",0,0,-0.0517510702038091,0
"OTU_40","OTU_36",0,0.243278721801926,0.0688621089339798,0.157268203461135
"OTU_41","OTU_36",0,-0.274951575890109,0,-0.246725771729356
"OTU_42","OTU_36",0,-0.280421568424329,0,-0.254255692505995
